,Unnamed: 0,Plot,Subplot,Species,Light_ISF,Light_Cat,Core,Soil,Sterile,Conspecific,Myco,SoilMyco,AMF,EMF,Phenolics,Lignin,NSC,Census,Time,Event,Harvest,Season,Alive
2090,2090,3,4,1,0.087,2,2016,4,0,2,1,2,14.72,15.75,-0.08,13.88,12.21,13,45.5,1.0,0,2,0
2091,2091,3,4,1,0.087,2,2016,6,0,3,1,1,19.8,13.853333333333335,0.48,14.09,12.53,13,45.5,1.0,0,2,0
2092,2092,3,2,1,0.082,2,2017,4,0,2,1,2,14.48,11.956666666666669,-0.22,13.81,12.2,13,45.5,1.0,0,2,0
2093,2093,7,1,1,0.078,2,2017,4,0,2,1,2,15.86,10.06,-0.2,13.81,11.98,13,45.5,1.0,0,2,0
2094,2094,7,1,1,0.078,2,2017,4,0,2,1,2,15.86,8.163333333333334,-0.2,13.81,11.98,13,45.5,1.0,0,2,0
2095,2095,7,1,1,0.078,2,2017,6,0,3,1,1,20.04,6.266666666666668,0.26,14.45,11.93,13,45.5,1.0,0,2,0
2096,2096,14,4,2,0.059,1,2017,5,1,1,2,3,11.89,4.37,2.47,18.81,18.93,23,80.5,1.0,0,1,0
2097,2097,7,1,1,0.078,2,2017,2,0,2,1,2,14.75,20.630000000000003,0.09,11.47,11.43,13,45.5,1.0,0,2,0
2098,2098,14,2,2,0.074,1,2017,1,0,2,2,1,18.69,36.89,3.79,18.87,21.68,33,115.5,0.0,0,1,1
2099,2099,7,1,1,0.078,2,2016,6,0,3,1,1,20.04,36.783529411764704,0.26,14.45,11.93,13,45.5,1.0,0,2,0
2100,2100,7,3,1,0.082,2,2016,6,0,3,1,1,19.3,36.67705882352941,0.34,14.17,12.38,13,45.5,1.0,0,2,0
2101,2101,7,1,1,0.078,2,2017,7,0,2,1,2,15.32,36.57058823529412,0.0,14.03,12.51,13,45.5,1.0,0,2,0
2102,2102,7,1,4,0.078,2,2017,3,0,2,1,1,31.87,36.46411764705882,0.35,7.92,11.1,13,45.5,1.0,0,2,0
2103,2103,7,1,1,0.078,2,2016,3,0,2,1,1,20.19,36.35764705882353,-0.06,13.73,11.64,13,45.5,1.0,0,2,0
2104,2104,7,1,4,0.078,2,2016,2,0,2,1,2,32.31,36.25117647058824,0.69,8.77,11.79,13,45.5,1.0,0,2,0
2105,2105,7,3,4,0.082,2,2017,7,0,2,1,2,25.27,36.14470588235294,0.62,9.43,11.94,13,45.5,1.0,0,2,0
2106,2106,7,3,1,0.082,2,2017,6,0,3,1,1,19.3,36.03823529411765,0.34,14.17,12.38,13,45.5,1.0,0,2,0
2107,2107,7,1,1,0.078,2,2017,2,0,2,1,2,14.75,35.93176470588235,0.09,11.47,11.43,13,45.5,1.0,0,2,0
2108,2108,7,1,4,0.078,2,2016,3,0,2,1,1,31.87,35.82529411764706,0.35,7.92,11.1,13,45.5,1.0,0,2,0
2109,2109,7,3,1,0.082,2,2017,2,0,2,1,2,14.34,35.718823529411765,0.04,13.87,12.07,13,45.5,1.0,0,2,0
2110,2110,7,1,1,0.078,2,2017,3,0,2,1,1,20.19,35.61235294117647,-0.06,13.73,11.64,13,45.5,1.0,0,2,0
2111,2111,7,1,4,0.078,2,2016,5,1,1,1,3,13.33,35.50588235294118,0.23,5.08,8.93,13,45.5,1.0,0,2,0
2112,2112,7,1,1,0.078,2,2017,4,0,2,1,2,15.86,35.39941176470588,-0.2,13.81,11.98,13,45.5,1.0,0,2,0
2113,2113,7,1,1,0.078,2,2017,3,0,2,1,1,20.19,35.292941176470585,-0.06,13.73,11.64,13,45.5,1.0,0,2,0
2114,2114,7,3,4,0.082,2,2017,2,0,2,1,2,40.12,35.186470588235295,0.72,8.64,11.85,13,45.5,1.0,0,2,0
2115,2115,14,2,2,0.074,1,2016,7,0,3,2,2,16.82,35.08,4.73,25.01,15.5,33,115.5,0.0,0,1,1
2116,2116,7,1,1,0.078,2,2017,7,0,2,1,2,15.32,34.6025,0.0,14.03,12.51,13,45.5,1.0,0,2,0
2117,2117,7,1,4,0.078,2,2017,3,0,2,1,1,31.87,34.125,0.35,7.92,11.1,13,45.5,1.0,0,2,0
2118,2118,7,1,1,0.078,2,2016,7,0,2,1,2,15.32,33.6475,0.0,14.03,12.51,13,45.5,1.0,0,2,0
2119,2119,14,4,3,0.059,1,2016,6,0,2,2,1,29.9,33.17,3.94,27.22,15.13,33,115.5,0.0,0,1,1
2120,2120,7,4,1,0.08,2,2016,3,0,2,1,1,20.29,22.946666666666665,-0.11,13.76,11.95,13,45.5,1.0,0,2,0
2121,2121,7,4,4,0.08,2,2016,7,0,2,1,2,25.38,12.723333333333333,0.64,9.25,11.86,13,45.5,1.0,0,2,0
2122,2122,14,2,2,0.074,1,2017,5,1,1,2,3,5.15,2.5,2.87,19.23,18.07,33,115.5,0.0,0,1,1
2123,2123,7,4,4,0.08,2,2017,7,0,2,1,2,25.38,14.633333333333333,0.64,9.25,11.86,13,45.5,1.0,0,2,0
2124,2124,7,4,1,0.08,2,2017,2,0,2,1,2,14.69,26.766666666666666,0.09,13.72,12.11,13,45.5,1.0,0,2,0
2125,2125,14,4,2,0.059,1,2017,7,0,3,2,2,23.51,38.9,4.66,19.19,21.65,33,115.5,0.0,0,1,1
2126,2126,7,4,4,0.08,2,2017,3,0,2,1,1,32.34,36.3625,0.37,8.48,11.26,13,45.5,1.0,0,2,0
2127,2127,14,2,1,0.074,1,2017,5,1,1,1,3,7.43,33.825,-0.09,10.46,11.67,19,66.5,1.0,0,1,0
2128,2128,7,2,4,0.079,2,2017,2,0,2,1,2,32.91,31.2875,0.69,8.91,11.73,13,45.5,1.0,0,2,0
2129,2129,14,2,3,0.074,1,2016,4,0,2,2,2,16.81,28.75,3.62,20.31,18.31,33,115.5,0.0,0,1,1
2130,2130,7,2,1,0.079,2,2016,7,0,2,1,2,14.89,16.79,-0.03,14.04,12.55,13,45.5,1.0,0,2,0
2131,2131,14,4,3,0.059,1,2017,5,1,1,2,3,13.96,4.83,2.62,27.53,9.8,33,115.5,0.0,0,1,1
2132,2132,7,4,4,0.08,2,2017,2,0,2,1,2,32.14,11.2575,0.67,8.35,11.7,13,45.5,1.0,0,2,0
2133,2133,7,2,1,0.079,2,2016,2,0,2,1,2,13.53,17.685000000000002,0.0,11.14,11.39,13,45.5,1.0,0,2,0
2134,2134,7,2,4,0.079,2,2016,7,0,2,1,2,25.54,24.1125,0.66,9.22,11.87,13,45.5,1.0,0,2,0
2135,2135,14,2,3,0.074,1,2017,3,0,2,2,1,19.45,30.54,3.44,27.36,13.79,33,115.5,0.0,0,1,1
2136,2136,7,4,1,0.08,2,2017,2,0,2,1,2,14.69,24.1125,0.09,13.72,12.11,13,45.5,1.0,0,2,0
2137,2137,7,4,4,0.08,2,2017,2,0,2,1,2,32.14,17.685,0.67,8.35,11.7,13,45.5,1.0,0,2,0
2138,2138,7,2,4,0.079,2,2016,7,0,2,1,2,25.54,11.2575,0.66,9.22,11.87,13,45.5,1.0,0,2,0
2139,2139,14,4,3,0.059,1,2017,5,1,1,2,3,13.96,4.83,2.62,27.53,9.8,21,73.5,1.0,0,1,0
2140,2140,7,2,1,0.079,2,2016,6,0,3,1,1,19.56,16.593333333333334,0.26,14.14,11.89,13,45.5,1.0,0,2,0
2141,2141,7,4,4,0.08,2,2017,5,1,1,1,3,12.2,28.35666666666667,0.07,7.43,11.6,13,45.5,1.0,0,2,0
2142,2142,14,2,2,0.074,1,2017,2,0,2,2,2,16.07,40.12,4.9,21.54,17.76,33,115.5,0.0,0,1,1
2143,2143,8,1,1,0.061,1,2016,6,0,3,1,1,14.77,22.475,-0.12,12.68,12.55,13,45.5,1.0,0,2,0
2144,2144,14,4,3,0.059,1,2017,5,1,1,2,3,13.96,4.83,2.62,27.53,9.8,33,115.5,0.0,0,1,1
2145,2145,8,1,1,0.061,1,2016,7,0,2,1,2,14.32,3.665,-0.04,13.53,12.65,13,45.5,1.0,0,2,0
2146,2146,14,2,2,0.074,1,2017,5,1,1,2,3,5.15,2.5,2.87,19.23,18.07,23,80.5,1.0,0,1,0
2147,2147,14,2,2,0.074,1,2017,3,0,2,2,1,20.86,30.95,4.41,18.8,23.15,33,115.5,0.0,0,1,1
2148,2148,14,4,2,0.059,1,2017,2,0,2,2,2,16.11,26.18,4.7,20.86,18.02,33,115.5,0.0,0,1,1
2149,2149,14,4,3,0.059,1,2017,1,0,2,2,1,18.74,14.01,2.53,24.72,11.44,33,115.5,0.0,0,1,1
2150,2150,8,3,1,0.061,1,2016,4,0,2,1,2,12.65,21.35,-0.19,11.34,11.57,13,45.5,1.0,0,2,0
2151,2151,8,1,2,0.061,1,2017,1,0,2,2,1,18.67,28.69,3.7,18.98,20.78,13,45.5,1.0,0,2,0
2152,2152,15,1,3,0.087,2,2017,5,1,1,2,3,4.4,4.5,3.41,24.66,14.85,33,115.5,0.0,0,1,1
2153,2153,8,3,1,0.061,1,2017,7,0,2,1,2,14.32,16.165,-0.04,13.53,12.65,13,45.5,1.0,0,2,0
2154,2154,15,1,3,0.087,2,2017,1,0,2,2,1,22.29,27.83,3.35,24.9,14.95,33,115.5,0.0,0,1,1
2155,2155,8,1,1,0.061,1,2017,2,0,2,1,2,12.84,32.33,-0.02,11.13,11.41,13,45.5,1.0,0,2,0
2156,2156,15,3,2,0.103,2,2016,7,0,3,2,2,11.03,36.83,4.99,23.16,16.88,33,115.5,0.0,0,1,1
2157,2157,8,3,1,0.061,1,2016,3,0,2,1,1,16.5,32.19,-0.3,10.67,11.37,13,45.5,1.0,0,2,0
2158,2158,15,1,3,0.087,2,2016,4,0,2,2,2,17.67,27.55,3.64,20.43,18.51,33,115.5,0.0,0,1,1
2159,2159,8,1,1,0.061,1,2016,3,0,2,1,1,16.5,27.43888888888889,-0.3,10.67,11.37,13,45.5,1.0,0,2,0
2160,2160,8,1,1,0.061,1,2016,4,0,2,1,2,12.65,27.32777777777778,-0.19,11.34,11.57,13,45.5,1.0,0,2,0
2161,2161,8,3,4,0.061,1,2016,3,0,2,1,1,23.28,27.21666666666667,0.29,5.16,6.68,13,45.5,1.0,0,2,0
2162,2162,15,1,1,0.087,2,2016,5,1,1,1,3,8.7,27.10555555555556,0.05,12.43,12.39,21,73.5,1.0,0,1,0
2163,2163,8,3,1,0.061,1,2017,6,0,3,1,1,14.77,26.994444444444444,-0.12,12.68,12.55,13,45.5,1.0,0,2,0
2164,2164,8,3,1,0.061,1,2016,4,0,2,1,2,12.65,26.883333333333333,-0.19,11.34,11.57,13,45.5,1.0,0,2,0
2165,2165,8,3,1,0.061,1,2016,6,0,3,1,1,14.77,26.772222222222226,-0.12,12.68,12.55,13,45.5,1.0,0,2,0
2166,2166,8,4,1,0.063,1,2017,7,0,2,1,2,14.46,26.66111111111111,-0.01,13.55,12.46,13,45.5,1.0,0,2,0
2167,2167,15,1,2,0.087,2,2017,1,0,2,2,1,14.85,26.55,4.1,18.73,22.96,19,66.5,1.0,0,1,0
2168,2168,8,2,1,0.066,1,2017,2,0,2,1,2,12.86,26.883333333333333,-0.02,11.17,11.24,13,45.5,1.0,0,2,0
2169,2169,8,4,1,0.063,1,2016,4,0,2,1,2,12.47,27.21666666666667,-0.22,10.62,11.38,13,45.5,1.0,0,2,0
2170,2170,15,1,3,0.087,2,2016,4,0,2,2,2,17.67,27.55,3.64,20.43,18.51,33,115.5,0.0,0,1,1
2171,2171,8,4,4,0.063,1,2017,5,1,1,1,3,12.27,25.10833333333333,0.32,5.28,8.42,13,45.5,1.0,0,2,0
2172,2172,8,4,1,0.063,1,2017,2,0,2,1,2,12.23,22.666666666666668,-0.03,11.08,11.16,13,45.5,1.0,0,2,0
2173,2173,8,2,1,0.066,1,2017,2,0,2,1,2,12.86,20.225,-0.02,11.17,11.24,13,45.5,1.0,0,2,0
2174,2174,8,2,1,0.066,1,2017,3,0,2,1,1,18.92,17.78333333333333,-0.15,10.91,11.04,13,45.5,1.0,0,2,0
2175,2175,8,4,1,0.063,1,2016,6,0,3,1,1,14.78,15.341666666666669,-0.13,10.82,11.64,13,45.5,1.0,0,2,0
2176,2176,15,3,2,0.103,2,2017,5,1,1,2,3,12.75,12.9,3.71,18.97,21.21,33,115.5,0.0,0,1,1
2177,2177,15,3,3,0.103,2,2017,5,1,1,2,3,8.99,6.46,3.56,24.16,15.82,33,115.5,0.0,0,1,1
2178,2178,8,2,1,0.066,1,2017,3,0,2,1,1,18.92,9.85,-0.15,10.91,11.04,13,45.5,1.0,0,2,0
2179,2179,9,3,1,0.077,2,2017,3,0,2,1,1,18.87,13.239999999999998,-0.08,10.79,10.99,13,45.5,1.0,0,2,0
2180,2180,9,1,1,0.065,1,2017,6,0,3,1,1,17.4,16.63,0.09,12.44,12.07,13,45.5,1.0,0,2,0
2181,2181,15,1,3,0.087,2,2016,7,0,2,2,2,19.95,20.02,3.84,21.14,17.91,33,115.5,0.0,0,1,1
2182,2182,9,3,1,0.077,2,2017,3,0,2,1,1,18.87,21.383333333333333,-0.08,10.79,10.99,13,45.5,1.0,0,2,0
2183,2183,9,3,1,0.077,2,2016,5,1,1,1,3,9.04,22.746666666666663,-0.01,10.62,11.92,13,45.5,1.0,0,1,0
2184,2184,9,4,1,0.073,1,2017,6,0,3,1,1,13.75,24.11,-0.09,10.94,11.53,13,45.5,1.0,0,2,0
2185,2185,9,4,1,0.073,1,2016,6,0,3,1,1,13.75,25.473333333333333,-0.09,10.94,11.53,13,45.5,1.0,0,2,0
2186,2186,15,1,4,0.087,2,2016,3,0,2,1,1,16.18,26.836666666666662,0.35,10.85,13.69,17,59.5,1.0,0,2,0
2187,2187,9,4,1,0.073,1,2017,3,0,2,1,1,19.03,28.2,-0.14,10.86,11.07,13,45.5,1.0,0,2,0
2188,2188,9,4,1,0.073,1,2016,3,0,2,1,1,19.03,29.563333333333333,-0.14,10.86,11.07,13,45.5,1.0,0,2,0
2189,2189,10,3,4,0.075,1,2017,3,0,2,1,1,22.96,30.926666666666662,0.33,5.02,6.73,13,45.5,1.0,0,2,0
2190,2190,15,1,3,0.087,2,2017,2,0,3,2,2,15.64,32.29,3.63,25.82,14.81,17,59.5,1.0,0,1,0
2191,2191,10,1,1,0.051,1,2017,2,0,2,1,2,11.32,30.0375,-0.22,10.42,10.87,13,45.5,1.0,0,2,0
2192,2192,10,3,4,0.075,1,2017,3,0,2,1,1,22.96,27.785,0.33,5.02,6.73,13,45.5,1.0,0,2,0
2193,2193,10,1,1,0.051,1,2017,2,0,2,1,2,11.32,25.5325,-0.22,10.42,10.87,13,45.5,1.0,0,2,0
2194,2194,15,1,2,0.087,2,2016,4,0,2,2,2,19.31,23.28,4.99,18.69,22.02,19,66.5,1.0,0,1,0
2195,2195,10,2,1,0.072,1,2017,3,0,2,1,1,18.01,22.91777777777778,-0.18,10.37,10.95,13,45.5,1.0,0,2,0
2196,2196,10,2,1,0.072,1,2016,4,0,2,1,2,10.09,22.55555555555556,-0.23,10.54,11.44,13,45.5,1.0,0,2,0
2197,2197,10,2,1,0.072,1,2017,7,0,2,1,2,15.03,22.19333333333333,0.03,13.72,12.34,13,45.5,1.0,0,2,0
2198,2198,15,3,4,0.103,2,2017,7,0,2,1,2,32.23,21.831111111111117,0.69,10.49,13.59,33,115.5,0.0,0,2,1
2199,2199,10,2,1,0.072,1,2016,4,0,2,1,2,10.09,21.468888888888888,-0.23,10.54,11.44,13,45.5,1.0,0,2,0
2200,2200,10,2,1,0.072,1,2016,4,0,2,1,2,10.09,21.106666666666666,-0.23,10.54,11.44,13,45.5,1.0,0,2,0
2201,2201,10,4,1,0.06,1,2017,7,0,2,1,2,16.9,20.744444444444444,-0.07,11.0,11.67,13,45.5,1.0,0,2,0
2202,2202,11,1,1,0.068,1,2017,2,0,2,1,2,13.32,20.38222222222222,-0.03,10.97,11.2,13,45.5,1.0,0,2,0
2203,2203,15,1,3,0.087,2,2017,7,0,2,2,2,19.95,20.02,3.84,21.14,17.91,33,115.5,0.0,0,1,1
2204,2204,15,3,3,0.103,2,2017,3,0,2,2,1,19.17,21.63,3.47,26.37,14.25,33,115.5,0.0,0,1,1
2205,2205,11,1,1,0.068,1,2016,2,0,2,1,2,13.32,18.821666666666665,-0.03,10.97,11.2,13,45.5,1.0,0,2,0
2206,2206,11,3,1,0.055,1,2017,7,0,2,1,2,17.78,16.013333333333332,0.06,11.03,11.53,13,45.5,1.0,0,2,0
2207,2207,11,3,4,0.055,1,2017,3,0,2,1,1,18.64,13.205,0.24,4.81,5.91,13,45.5,1.0,0,2,0
2208,2208,11,3,4,0.055,1,2016,3,0,2,1,1,18.64,10.396666666666668,0.24,4.81,5.91,13,45.5,1.0,0,2,0
2209,2209,11,3,4,0.055,1,2017,3,0,2,1,1,18.64,7.588333333333333,0.24,4.81,5.91,13,45.5,1.0,0,2,0
2210,2210,15,1,2,0.087,2,2017,5,1,1,2,3,5.29,4.78,3.3,18.95,20.18,33,115.5,0.0,0,1,1
2211,2211,15,1,1,0.087,2,2017,5,1,1,1,3,8.7,10.726666666666668,0.05,12.43,12.39,17,59.5,1.0,0,1,0
2212,2212,11,3,4,0.055,1,2017,5,1,1,1,3,15.84,16.673333333333332,0.29,5.1,8.05,13,45.5,1.0,0,2,0
2213,2213,15,5,2,0.086,2,2016,4,0,2,2,2,18.23,22.62,4.96,18.6,22.13,19,66.5,1.0,0,1,0
2214,2214,11,1,1,0.068,1,2016,7,0,2,1,2,14.46,24.72,-0.09,13.63,12.47,13,45.5,1.0,0,2,0
2215,2215,11,1,4,0.068,1,2017,5,1,1,1,3,12.52,26.82,0.31,5.45,9.3,13,45.5,1.0,0,2,0
2216,2216,11,3,1,0.055,1,2017,2,0,2,1,2,13.31,28.92,0.01,10.11,10.79,13,45.5,1.0,0,2,0
2217,2217,11,2,4,0.055,1,2017,5,1,1,1,3,15.84,31.02,0.29,5.1,8.05,13,45.5,1.0,0,2,0
2218,2218,11,2,1,0.055,1,2016,7,0,2,1,2,17.78,33.12,0.06,11.03,11.53,13,45.5,1.0,0,2,0
2219,2219,15,1,2,0.087,2,2017,2,0,2,2,2,21.02,35.22,5.31,20.46,19.21,33,115.5,0.0,0,1,1
2220,2220,11,4,1,0.05,1,2017,2,0,2,1,2,15.98,32.835,-0.32,10.19,10.76,13,45.5,1.0,0,2,0
2221,2221,15,3,2,0.103,2,2016,6,0,2,2,1,23.71,30.45,5.02,18.89,22.85,33,115.5,0.0,0,1,1
2222,2222,11,4,1,0.05,1,2017,2,0,2,1,2,15.98,33.64,-0.32,10.19,10.76,13,45.5,1.0,0,2,0
2223,2223,15,3,2,0.103,2,2016,7,0,3,2,2,11.03,36.83,4.99,23.16,16.88,33,115.5,0.0,0,1,1
2224,2224,15,3,3,0.103,2,2016,2,0,3,2,2,19.39,42.58,3.68,26.01,14.74,21,73.5,1.0,0,1,0
2225,2225,12,1,1,0.063,1,2016,7,0,2,1,2,14.46,35.078,-0.01,13.55,12.46,13,45.5,1.0,0,2,0
2226,2226,12,1,1,0.063,1,2016,7,0,2,1,2,14.46,27.576,-0.01,13.55,12.46,13,45.5,1.0,0,2,0
2227,2227,12,3,4,0.047,1,2017,3,0,2,1,1,18.2,20.074,0.01,4.84,6.92,13,45.5,1.0,0,2,0
2228,2228,12,1,4,0.063,1,2017,3,0,2,1,1,23.46,12.572,0.28,5.14,6.73,13,45.5,1.0,0,2,0
2229,2229,15,5,2,0.086,2,2017,5,1,1,2,3,5.33,5.07,3.22,18.69,20.69,33,115.5,0.0,0,1,1
2230,2230,15,4,2,0.086,2,2016,4,0,2,2,2,18.23,22.62,4.96,18.6,22.13,19,66.5,1.0,0,1,0
2231,2231,12,1,4,0.063,1,2016,3,0,2,1,1,23.46,30.635,0.28,5.14,6.73,13,45.5,1.0,0,2,0
2232,2232,15,4,2,0.086,2,2017,2,0,2,2,2,24.89,38.65,5.19,19.47,20.84,20,70.0,1.0,0,1,0
2233,2233,12,3,4,0.047,1,2017,5,1,1,1,3,11.66,35.2,0.0,5.01,8.16,13,45.5,1.0,0,2,0
2234,2234,12,1,1,0.063,1,2016,7,0,2,1,2,14.46,31.75,-0.01,13.55,12.46,13,45.5,1.0,0,2,0
2235,2235,15,2,3,0.11,2,2017,3,0,2,2,1,21.18,28.3,3.56,26.44,14.48,19,66.5,1.0,0,1,0
2236,2236,15,5,2,0.086,2,2017,5,1,1,2,3,5.33,5.07,3.22,18.69,20.69,33,115.5,0.0,0,1,1
2237,2237,12,2,4,0.06,1,2016,3,0,2,1,1,23.14,28.4,0.32,5.17,6.58,13,45.5,1.0,0,2,0
2238,2238,15,4,3,0.086,2,2016,6,0,2,2,1,23.14,51.73,3.81,26.81,14.69,33,115.5,0.0,0,1,1
2239,2239,12,4,1,0.032,1,2017,2,0,2,1,2,16.73,51.73,-0.4,10.11,10.95,13,45.5,1.0,0,2,0
2240,2240,15,4,3,0.086,2,2017,6,0,2,2,1,23.14,51.73,3.81,26.81,14.69,33,115.5,0.0,0,1,1
2241,2241,12,4,1,0.032,1,2017,2,0,2,1,2,16.73,47.766666666666666,-0.4,10.11,10.95,13,45.5,1.0,0,2,0
2242,2242,12,4,4,0.032,1,2017,3,0,2,1,1,17.34,43.80333333333333,0.01,4.83,7.05,13,45.5,1.0,0,2,0
2243,2243,12,2,1,0.06,1,2017,7,0,2,1,2,16.9,39.84,-0.07,11.0,11.67,13,45.5,1.0,0,2,0
2244,2244,12,4,4,0.032,1,2017,3,0,2,1,1,17.34,35.876666666666665,0.01,4.83,7.05,13,45.5,1.0,0,2,0
2245,2245,12,4,1,0.032,1,2017,7,0,2,1,2,15.49,31.91333333333333,-0.24,12.88,11.8,13,45.5,1.0,0,2,0
2246,2246,15,4,2,0.086,2,2017,1,0,2,2,1,16.02,27.95,4.1,18.7,23.11,19,66.5,1.0,0,1,0
2247,2247,12,4,4,0.032,1,2017,5,1,1,1,3,10.98,26.8125,0.0,5.0,8.22,13,45.5,1.0,0,2,0
2248,2248,12,2,1,0.06,1,2016,2,0,2,1,2,13.4,25.675,-0.04,10.96,10.99,13,45.5,1.0,0,2,0
2249,2249,13,3,1,0.087,2,2016,6,0,3,1,1,19.8,24.5375,0.48,14.09,12.53,13,45.5,1.0,0,2,0
2250,2250,15,2,3,0.11,2,2016,7,0,2,2,2,19.84,23.4,3.81,21.2,18.01,33,115.5,0.0,0,1,1
2251,2251,13,3,1,0.087,2,2016,4,0,2,1,2,14.72,25.6625,-0.08,13.88,12.21,13,45.5,1.0,0,2,0
2252,2252,13,1,1,0.052,1,2017,3,0,2,1,1,16.73,27.925,-0.32,9.59,9.41,13,45.5,1.0,0,2,0
2253,2253,15,4,4,0.086,2,2017,5,1,1,1,3,10.0,30.1875,0.05,7.33,11.55,17,59.5,1.0,0,2,0
2254,2254,15,4,2,0.086,2,2017,6,0,2,2,1,22.6,32.45,5.09,19.03,22.53,33,115.5,0.0,0,1,1
2255,2255,13,1,1,0.052,1,2016,4,0,2,1,2,12.29,32.862500000000004,-0.34,9.34,9.91,13,45.5,1.0,0,2,0
2256,2256,13,3,1,0.087,2,2016,3,0,2,1,1,17.08,33.275000000000006,0.0,13.87,12.17,13,45.5,1.0,0,2,0
2257,2257,13,1,1,0.052,1,2016,4,0,2,1,2,12.29,33.6875,-0.34,9.34,9.91,13,45.5,1.0,0,2,0
2258,2258,15,2,2,0.11,2,2017,7,0,3,2,2,10.31,34.1,5.14,21.52,18.07,33,115.5,0.0,0,1,1
2259,2259,15,4,3,0.086,2,2017,7,0,2,2,2,18.65,24.37,3.71,19.82,19.29,18,63.0,1.0,0,1,0
2260,2260,13,2,1,0.093,2,2016,4,0,2,1,2,14.34,24.04555555555556,-0.04,13.41,12.1,13,45.5,1.0,0,2,0
2261,2261,13,2,1,0.093,2,2016,3,0,2,1,1,15.25,23.72111111111111,-0.12,13.57,12.18,13,45.5,1.0,0,2,0
2262,2262,13,4,1,0.086,2,2017,3,0,2,1,1,17.06,23.39666666666667,-0.01,13.73,12.05,13,45.5,1.0,0,2,0
2263,2263,13,2,1,0.093,2,2017,6,0,3,1,1,15.68,23.072222222222223,0.33,12.99,12.21,13,45.5,1.0,0,2,0
2264,2264,13,2,1,0.093,2,2016,6,0,3,1,1,15.68,22.747777777777777,0.33,12.99,12.21,13,45.5,1.0,0,2,0
2265,2265,13,4,1,0.086,2,2016,6,0,3,1,1,18.1,22.42333333333333,0.48,13.62,12.36,13,45.5,1.0,0,2,0
2266,2266,14,1,4,0.06,1,2017,3,0,2,1,1,23.14,22.098888888888887,0.32,5.17,6.58,13,45.5,1.0,0,2,0
2267,2267,15,2,4,0.11,2,2017,5,1,1,1,3,11.97,21.774444444444445,0.0,8.43,11.83,33,115.5,0.0,0,2,1
2268,2268,15,2,2,0.11,2,2017,3,0,2,2,1,11.55,21.45,4.81,17.87,23.66,20,70.0,1.0,0,1,0
2269,2269,14,3,1,0.053,1,2016,2,0,2,1,2,14.35,21.45,-0.14,10.02,10.7,13,45.5,1.0,0,2,0
2270,2270,15,2,2,0.11,2,2017,3,0,2,2,1,11.55,21.45,4.81,17.87,23.66,33,115.5,0.0,0,1,1
2271,2271,15,4,3,0.086,2,2017,3,0,2,2,1,19.61,25.72,3.53,26.99,14.36,33,115.5,0.0,0,1,1
2272,2272,14,1,1,0.06,1,2016,5,1,1,1,3,5.7,27.235,-0.27,9.0,9.03,13,45.5,1.0,0,1,0
2273,2273,14,3,2,0.053,1,2017,1,0,2,2,1,17.11,28.75,3.67,19.16,20.22,13,45.5,1.0,0,2,0
2274,2274,15,4,3,0.086,2,2017,2,0,3,2,2,15.82,47.36,3.64,26.03,14.79,21,73.5,1.0,0,1,0
2275,2275,14,1,4,0.06,1,2017,5,1,1,1,3,12.79,45.806,0.28,5.18,8.17,13,45.5,1.0,0,2,0
2276,2276,15,2,1,0.11,2,2017,6,0,3,1,1,21.35,44.252,0.63,13.5,12.52,19,66.5,1.0,0,2,0
2277,2277,15,2,4,0.11,2,2017,6,0,2,1,1,51.92,42.698,0.93,9.96,13.23,33,115.5,0.0,0,2,1
2278,2278,14,3,1,0.053,1,2017,7,0,2,1,2,16.5,41.144,-0.08,11.36,11.62,13,45.5,1.0,0,2,0
2279,2279,15,2,1,0.11,2,2016,5,1,1,1,3,8.91,39.59,0.12,12.32,12.2,33,115.5,0.0,0,1,1
2280,2280,14,1,1,0.06,1,2017,2,0,2,1,2,13.4,38.036,-0.04,10.96,10.99,13,45.5,1.0,0,2,0
2281,2281,14,3,1,0.053,1,2016,7,0,2,1,2,16.5,36.482,-0.08,11.36,11.62,13,45.5,1.0,0,2,0
2282,2282,14,3,1,0.053,1,2016,7,0,2,1,2,16.5,34.928,-0.08,11.36,11.62,13,45.5,1.0,0,2,0
2283,2283,14,1,4,0.06,1,2017,3,0,2,1,1,23.14,33.374,0.32,5.17,6.58,13,45.5,1.0,0,2,0
2284,2284,15,4,3,0.086,2,2016,4,0,2,2,2,18.35,31.82,3.67,19.58,19.06,33,115.5,0.0,0,1,1
2285,2285,14,3,4,0.053,1,2016,3,0,2,1,1,18.23,18.98,0.23,4.84,6.51,13,45.5,1.0,0,2,0
2286,2286,15,2,3,0.11,2,2017,5,1,1,2,3,12.78,6.14,3.6,24.08,15.89,33,115.5,0.0,0,1,1
2287,2287,14,3,4,0.053,1,2017,5,1,1,1,3,14.56,17.044999999999998,0.33,5.19,7.67,13,45.5,1.0,0,2,0
2288,2288,15,4,2,0.086,2,2017,1,0,2,2,1,16.02,27.95,4.1,18.7,23.11,19,66.5,1.0,0,1,0
2289,2289,14,2,1,0.074,1,2017,7,0,2,1,2,14.68,25.295,-0.03,13.67,12.32,13,45.5,1.0,0,2,0
2290,2290,15,2,2,0.11,2,2016,6,0,2,2,1,19.9,22.64,5.16,18.52,23.01,33,115.5,0.0,0,1,1
